"id","mtime","file","mtype","refname","fullname","name","rank","description","license","privileged","disclosure_date","default_target","default_action","stance","ready","ref_names","author_names"
1928,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_artifacts.rb","post","windows/gather/enum_artifacts","post/windows/gather/enum_artifacts","Windows Gather File and Registry Artifacts Enumeration",300,"This module will check the file system and registry for particular artifacts. The list of artifacts is read from data/post/enum_artifacts_list.txt or a user specified file. Any matches are written to the loot.","Metasploit Framework License (BSD)","f",,,,,"t",,"averagesecurityguy <stephen@averagesecurityguy.info>"
1929,"2013-05-16 16:06:27","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_chrome.rb","post","windows/gather/enum_chrome","post/windows/gather/enum_chrome","Windows Gather Google Chrome User Data Enumeration",300,"This module will collect user data from Google Chrome and attempt to decrypt sensitive information.","Metasploit Framework License (BSD)","f",,,,,"t",,"Kx499, Sven Taute, mubix <mubix@hak5.org>, sinn3r <sinn3r@metasploit.com>"
1930,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_computers.rb","post","windows/gather/enum_computers","post/windows/gather/enum_computers","Windows Gather Enumerate Computers",300,"This module will enumerate computers included in the primary Domain.","Metasploit Framework License (BSD)","f",,,,,"t",,"Joshua Abraham <jabra@rapid7.com>"
1931,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_db.rb","post","windows/gather/enum_db","post/windows/gather/enum_db","Windows Gather Database Instance Enumeration",300,"This module will enumerate a windows system for installed database instances","Metasploit Framework License (BSD)","f",,,,,"t",,"Barry Shteiman <barry@sectorix.com>, juan vazquez <juan.vazquez@metasploit.com>"
1932,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_devices.rb","post","windows/gather/enum_devices","post/windows/gather/enum_devices","Windows Gather Hardware Enumeration",300,"Enumerate PCI hardware information from the registry. Please note this script will run through registry subkeys such as: 'PCI', 'ACPI', 'ACPI_HAL', 'FDC', 'HID', 'HTREE', 'IDE', 'ISAPNP', 'LEGACY'', LPTENUM', 'PCIIDE', 'SCSI', 'STORAGE', 'SW', and 'USB'; it will take time to finish. It is recommended to run this module as a background job.","Metasploit Framework License (BSD)","f",,,,,"t",,"Brandon Perry <bperry.volatile@gmail.com>"
1933,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_dirperms.rb","post","windows/gather/enum_dirperms","post/windows/gather/enum_dirperms","Windows Gather Directory Permissions Enumeration",300,"This module enumerates directories and lists the permissions set on found directories. Please note: if the PATH option isn't specified, then the module will start enumerate whatever is in the target machine's %PATH% variable.","Metasploit Framework License (BSD)","f",,,,,"t",,"Ben Campbell <eat_meatballs@hotmail.co.uk>, Kx499, sinn3r <sinn3r@metasploit.com>"
1934,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_domain.rb","post","windows/gather/enum_domain","post/windows/gather/enum_domain","Windows Gather Enumerate Domain",300,"This module identifies the primary domain via the registry. The registry value used is: HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Group Policy\History\DCName.","Metasploit Framework License (BSD)","f",,,,,"t",,"Joshua Abraham <jabra@rapid7.com>"
1935,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_domain_group_users.rb","post","windows/gather/enum_domain_group_users","post/windows/gather/enum_domain_group_users","Windows Gather Enumerate Domain Group",300,"This module extracts user accounts from specified group and stores the results in the loot. It will also verify if session account is in the group. Data is stored in loot in a format that is compatible with the token_hunter plugin. This module should be run over as session with domain credentials.","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>, Stephen Haywood <haywoodsb@gmail.com>"
1936,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_domain_tokens.rb","post","windows/gather/enum_domain_tokens","post/windows/gather/enum_domain_tokens","Windows Gather Enumerate Domain Tokens",300,"This module will enumerate tokens present on a system that are part of the domain the target host is part of, will also enumerate users in the local Administrators, Users and Backup Operator groups to identify Domain members. Processes will be also enumerated and checked if they are running under a Domain account, on all checks the accounts, processes and tokens will be checked if they are part of the Domain Admin group of the domain the machine is a member of.","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1937,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_domains.rb","post","windows/gather/enum_domains","post/windows/gather/enum_domains","Windows Gather Domain Enumeration",300,"This module enumerates currently the domains a host can see and the domain controllers for that domain.","Metasploit Framework License (BSD)","f",,,,,"t",,"mubix <mubix@hak5.org>"
1938,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_files.rb","post","windows/gather/enum_files","post/windows/gather/enum_files","Windows Gather Generic File Collection",300,"This module downloads files recursively based on the FILE_GLOBS option.","Metasploit Framework License (BSD)","f",,,,,"t",,"3vi1john <Jbabio@me.com>, RageLtMan <rageltman@sempervictus>"
1939,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_hostfile.rb","post","windows/gather/enum_hostfile","post/windows/gather/enum_hostfile","Windows Gather Windows Host File Enumeration",300,"This module returns a list of entries in the target system's hosts file.","BSD License","f",,,,,"t",,"vt <nick.freeman@security-assessment.com>"
1940,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_ie.rb","post","windows/gather/enum_ie","post/windows/gather/enum_ie","Windows Gather Internet Explorer User Data Enumeration",300,"This module will collect history, cookies, and credentials (from either HTTP auth passwords, or saved form passwords found in auto-complete) in Internet Explorer. The ability to gather credentials is only supported for versions of IE >=7, while history and cookies can be extracted for all versions.","Metasploit Framework License (BSD)","f",,,,,"t",,"Kx499"
1941,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_logged_on_users.rb","post","windows/gather/enum_logged_on_users","post/windows/gather/enum_logged_on_users","Windows Gather Logged On User Enumeration (Registry)",300,"This module will enumerate current and recently logged on Windows users","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1942,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_ms_product_keys.rb","post","windows/gather/enum_ms_product_keys","post/windows/gather/enum_ms_product_keys","Windows Gather Product Key",300,"This module will enumerate the OS license key","Metasploit Framework License (BSD)","f",,,,,"t",,"Brandon Perry <bperry.volatile@gmail.com>"
1943,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_powershell_env.rb","post","windows/gather/enum_powershell_env","post/windows/gather/enum_powershell_env","Windows Gather Powershell Environment Setting Enumeration",300,"This module will enumerate Microsoft Powershell settings","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1944,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_proxy.rb","post","windows/gather/enum_proxy","post/windows/gather/enum_proxy","Windows Gather Proxy Setting",300,"This module pulls a user's proxy settings. If neither RHOST or SID are set it pulls the current user, else it will pull the user's settings specified SID and target host.","Metasploit Framework License (BSD)","f",,,,,"t",,"mubix <mubix@hak5.org>"
1945,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_services.rb","post","windows/gather/enum_services","post/windows/gather/enum_services","Windows Gather Service Info Enumeration",300,"This module will query the system for services and display name and configuration info for each returned service. It allows you to optionally search the credentials, path, or start type for a string and only return the results that match. These query operations are cumulative and if no query strings are specified, it just returns all services. NOTE: If the script hangs, windows firewall is most likely on and you did not migrate to a safe process (explorer.exe for example).","Metasploit Framework License (BSD)","f",,,,,"t",,"Keith Faber, Kx499"
1946,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_shares.rb","post","windows/gather/enum_shares","post/windows/gather/enum_shares","Windows Gather SMB Share Enumeration via Registry",300,"This module will enumerate configured and recently used file shares","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1947,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_snmp.rb","post","windows/gather/enum_snmp","post/windows/gather/enum_snmp","Windows Gather SNMP Settings Enumeration (Registry)",300,"This module will enumerate the SNMP service configuration","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>, Tebo <tebo@attackresearch.com>"
1948,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_termserv.rb","post","windows/gather/enum_termserv","post/windows/gather/enum_termserv","Windows Gather Terminal Server Client Connection Information Dumper",300,"This module dumps MRU and connection data for RDP sessions","Metasploit Framework License (BSD)","f",,,,,"t",,"mubix <mubix@hak5.org>"
1949,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_tokens.rb","post","windows/gather/enum_tokens","post/windows/gather/enum_tokens","Windows Gather Enumerate Domain Admin Tokens (Token Hunter)",300,"This module will identify systems that have a Domain Admin (delegation) token on them. The module will first check if sufficient privileges are present for certain actions, and run getprivs for system. If you elevated privs to system, the SeAssignPrimaryTokenPrivilege will not be assigned, in that case try migrating to another process that is running as system. If no sufficient privileges are available, the script will not continue.","Metasploit Framework License (BSD)","f",,,,,"t",,"Joshua Abraham <jabra@rapid7.com>"
1950,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_tomcat.rb","post","windows/gather/enum_tomcat","post/windows/gather/enum_tomcat","Windows Gather Tomcat Server Enumeration",300,"This module will enumerate a windows system for tomcat servers","Metasploit Framework License (BSD)","f",,,,,"t",,"Barry Shteiman <barry@sectorix.com>"
1951,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/enum_unattend.rb","post","windows/gather/enum_unattend","post/windows/gather/enum_unattend","Windows Gather Unattended Answer File Enumeration",300,"This module will check the file system for a copy of unattend.xml and/or autounattend.xml found in Windows Vista, or newer Windows systems. And then extract sensitive information such as usernames and decoded passwords.","Metasploit Framework License (BSD)","f",,,,,"t","URL-http://technet.microsoft.com/en-us/library/cc749415(v=ws.10).aspx, URL-http://technet.microsoft.com/en-us/library/ff715801","Ben Campbell <eat_meatballs@hotmail.co.uk>, Sean Verity <veritysr1980@gmail.com>, sinn3r <sinn3r@metasploit.com>"
1952,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/forensics/duqu_check.rb","post","windows/gather/forensics/duqu_check","post/windows/gather/forensics/duqu_check","Windows Gather Forensics Duqu Registry Check",300,"This module searches for CVE-2011-3402 (Duqu) related registry artifacts.","Metasploit Framework License (BSD)","f",,,,,"t","CVE-2011-3402, URL-http://r-7.co/w5h7fY","Marcus J. Carey <mjc@threatagent.com>"
1953,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/forensics/enum_drives.rb","post","windows/gather/forensics/enum_drives","post/windows/gather/forensics/enum_drives","Windows Gather Physical Drives and Logical Volumes",300,"This module will list physical drives and logical volumes","Metasploit Framework License (BSD)","f",,,,,"t",,"Wesley McGrew <wesley@mcgrewsecurity.com>"
1954,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/forensics/imager.rb","post","windows/gather/forensics/imager","post/windows/gather/forensics/imager","Windows Gather Forensic Imaging",300,"This module will perform byte-for-byte imaging of remote disks and volumes","Metasploit Framework License (BSD)","f",,,,,"t",,"Wesley McGrew <wesley@mcgrewsecurity.com>"
1955,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/forensics/nbd_server.rb","post","windows/gather/forensics/nbd_server","post/windows/gather/forensics/nbd_server","Windows Gather Local NBD Server",300,"Maps remote disks and logical volumes to a local Network Block Device server. Allows for forensic tools to be executed on the remote disk directly.","Metasploit Framework License (BSD)","f",,,,,"t",,"Wesley McGrew <wesley@mcgrewsecurity.com>"
1956,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/forensics/recovery_files.rb","post","windows/gather/forensics/recovery_files","post/windows/gather/forensics/recovery_files","Windows Gather Deleted Files Enumeration and Recovering",300,"This module list and try to recover deleted files from NTFS file systems. Use the FILES option to guide recovery. Let it empty to enumerate deleted files in the DRIVE. Set FILES to an extension (Ex. ""pdf"") to recover deleted files with that extension. Or set FILES to a comma separated list of IDs (from enumeration) to recover those files. The user must have into account file enumeration and recovery could take a long time, use the TIMEOUT option to abort enumeration or recovery by extension after that time (in seconds).","Metasploit Framework License (BSD)","f",,,,,"t","URL-http://www.youtube.com/watch?v=9yzCf360ujY&hd=1","Borja Merino <bmerinofe@gmail.com>"
1957,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/hashdump.rb","post","windows/gather/hashdump","post/windows/gather/hashdump","Windows Gather Local User Account Password Hashes (Registry)",300,"This module will dump the local user accounts from the SAM database using the registry","Metasploit Framework License (BSD)","f",,,,,"t",,"hdm <hdm@metasploit.com>"
1958,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/local_admin_search_enum.rb","post","windows/gather/local_admin_search_enum","post/windows/gather/local_admin_search_enum","Windows Gather Local Admin Search",300,"This module will identify systems in a given range that the supplied domain user (should migrate into a user pid) has administrative access to by using the Windows API OpenSCManagerA to establishing a handle to the remote host. Additionally it can enumerate logged in users and group membership via Windows API NetWkstaUserEnum and NetUserGetGroups.","Metasploit Framework License (BSD)","f",,,,,"t",,"Brandon McCann ""zeknox"" <bmccann@accuvant.com>, Royce Davis ""r3dy"" <rdavis@accuvant.com>, Thomas McCarthy ""smilingraccoon"" <smilingraccoon@gmail.com>"
1959,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/memory_grep.rb","post","windows/gather/memory_grep","post/windows/gather/memory_grep","Windows Gather Process Memory Grep",300,"This module allows for searching the memory space of a proccess for potentially sensitive data.","Metasploit Framework License (BSD)","f",,,,,"t",,"bannedit <bannedit@metasploit.com>"
1960,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/netlm_downgrade.rb","post","windows/gather/netlm_downgrade","post/windows/gather/netlm_downgrade","Windows NetLM Downgrade Attack",300,"This module will change a registry value to enable the sending of LM challenge hashes and then initiate a SMB connection to the SMBHOST datastore. If an SMB server is listening, it will receive the NetLM hashes","Metasploit Framework License (BSD)","f",,,,,"t","URL-http://www.fishnetsecurity.com/6labs/blog/post-exploitation-using-netntlm-downgrade-attacks","Brandon McCann ""zeknox"" <bmccann@accuvant.com>, Thomas McCarthy ""smilingraccoon"" <smilingraccoon@gmail.com>"
1961,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/resolve_sid.rb","post","windows/gather/resolve_sid","post/windows/gather/resolve_sid","Windows Gather Local User Account SID Lookup",300,"This module prints information about a given SID from the perspective of this session","Metasploit Framework License (BSD)","f",,,,,"t",,"chao-mu"
1962,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/reverse_lookup.rb","post","windows/gather/reverse_lookup","post/windows/gather/reverse_lookup","Windows Gather IP Range Reverse Lookup",300,"This module uses Railgun, calling the gethostbyaddr function to resolve a hostname to an IP.","Metasploit Framework License (BSD)","f",,,,,"t",,"mubix <mubix@hak5.org>"
1963,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/screen_spy.rb","post","windows/gather/screen_spy","post/windows/gather/screen_spy","Windows Gather Screen Spy",300,"This module will incrementally take desktop screenshots from the host. This allows for screen spying which can be useful to determine if there is an active user on a machine, or to record the screen for later data extraction. NOTES: set VIEW_CMD to control how screenshots are opened/displayed, the file name will be appended directly on to the end of the value of VIEW_CMD (use 'auto' to have the module do it's best...default browser for Windows, firefox for *nix, and preview app for macs). 'eog -s -f -w' is a handy VIEW_CMD for *nix. To suppress opening of screenshots all together, set the VIEW_CMD option to 'none'.","Metasploit Framework License (BSD)","f",,,,,"t",,"Adrian Kubok, Roni Bachar <roni.bachar.blog@gmail.com>, bannedit <bannedit@metasploit.com>, kernelsmith <kernelsmith /x40 kernelsmith /x2E com>"
1964,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/smart_hashdump.rb","post","windows/gather/smart_hashdump","post/windows/gather/smart_hashdump","Windows Gather Local and Domain Controller Account Password Hashes",300,"This will dump local accounts from the SAM Database. If the target host is a Domain Controller, it will dump the Domain Account Database using the proper technique depending on privilege level, OS and role of the host.","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1965,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/tcpnetstat.rb","post","windows/gather/tcpnetstat","post/windows/gather/tcpnetstat","Windows Gather TCP Netstat",300,"This Module lists current TCP sessions","Metasploit Framework License (BSD)","f",,,,,"t",,"mubix <mubix@hak5.org>"
1966,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/usb_history.rb","post","windows/gather/usb_history","post/windows/gather/usb_history","Windows Gather USB Drive History",300,"This module will enumerate USB Drive history on a target host.","Metasploit Framework License (BSD)","f",,,,,"t",,"nebulus"
1967,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/win_privs.rb","post","windows/gather/win_privs","post/windows/gather/win_privs","Windows Gather Privileges Enumeration",300,"This module will print if UAC is enabled, and if the current account is ADMIN enabled. It will also print UID, foreground SESSION ID, is SYSTEM status and current process PRIVILEGES.","Metasploit Framework License (BSD)","f",,,,,"t",,"Merlyn Cousins <drforbin6@gmail.com>"
1968,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/wmic_command.rb","post","windows/gather/wmic_command","post/windows/gather/wmic_command","Windows Gather Run Specified WMIC Command",300,"This module will execute a given WMIC command options or read WMIC commands options from a resource file and execute the commands in the specified Meterpreter session.","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1969,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/gather/word_unc_injector.rb","post","windows/gather/word_unc_injector","post/windows/gather/word_unc_injector","Microsoft Word UNC Path Injector",300,"This module modifies a remote .docx file that will, upon opening, submit stored netNTLM credentials to a remote host. Verified to work with Microsoft Word 2003, 2007 and 2010 as of January 2013. In order to get the hashes the auxiliary/server/capture/smb module can be used.","Metasploit Framework License (BSD)","f",,,,,"t","URL-http://jedicorp.com/?p=534","SphaZ <cyberphaz@gmail.com>"
1970,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/add_user_domain.rb","post","windows/manage/add_user_domain","post/windows/manage/add_user_domain","Windows Manage Add User to the Domain and/or to a Domain Group",300,"This module adds a user to the Domain and/or to a Domain group. It will check if sufficient privileges are present for certain actions and run getprivs for system. If you elevated privs to system,the SeAssignPrimaryTokenPrivilege will not be assigned. You need to migrate to a process that is running as system. If you don't have privs, this script exits.","Metasploit Framework License (BSD)","f",,,,,"t",,"Joshua Abraham <jabra@rapid7.com>"
1971,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/autoroute.rb","post","windows/manage/autoroute","post/windows/manage/autoroute","Windows Manage Network Route via Meterpreter Session",300,"This module manages session routing via an existing Meterpreter session. It enables other modules to 'pivot' through a compromised host when connecting to the named NETWORK and SUBMASK.","Metasploit Framework License (BSD)","f",,,,,"t",,"todb <todb@metasploit.com>"
1972,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/clone_proxy_settings.rb","post","windows/manage/clone_proxy_settings","post/windows/manage/clone_proxy_settings","Windows Manage Proxy Setting Cloner",300,"This module copies the proxy settings from the current user to the targeted user SID, supports remote hosts as well if remote registry is allowed.","Metasploit Framework License (BSD)","f",,,,,"t",,"mubix <mubix@hak5.org>"
1973,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/delete_user.rb","post","windows/manage/delete_user","post/windows/manage/delete_user","Windows Manage Local User Account Deletion",300,"This module deletes a local user account from the specified server, or the local machine if no server is given.","Metasploit Framework License (BSD)","f",,,,,"t",,"chao-mu"
1974,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/download_exec.rb","post","windows/manage/download_exec","post/windows/manage/download_exec","Windows Manage Download and/or Execute",300,"This module will download a file by importing urlmon via railgun. The user may also choose to execute the file with arguments via exec_string.","Metasploit Framework License (BSD)","f",,,,,"t",,"RageLtMan"
1975,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/enable_rdp.rb","post","windows/manage/enable_rdp","post/windows/manage/enable_rdp","Windows Manage Enable Remote Desktop",300,"This module enables the Remote Desktop Service (RDP). It provides the options to create an account and configure it to be a member of the Local Administrators and Remote Desktop Users group. It can also forward the target's port 3389/tcp.","BSD License","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1976,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/inject_ca.rb","post","windows/manage/inject_ca","post/windows/manage/inject_ca","Windows Manage Certificate Authority Injection",300,"This module allows the attacker to insert an arbitrary CA certificate into the victim's Trusted Root store.","BSD License","f",,,,,"t",,"vt <nick.freeman@security-assessment.com>"
1977,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/inject_host.rb","post","windows/manage/inject_host","post/windows/manage/inject_host","Windows Manage Hosts File Injection",300,"This module allows the attacker to insert a new entry into the target system's hosts file.","BSD License","f",,,,,"t",,"vt <nick.freeman@security-assessment.com>"
1978,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/migrate.rb","post","windows/manage/migrate","post/windows/manage/migrate","Windows Manage Process Migration",300,"This module will migrate a Meterpreter session from one process to another. A given process PID to migrate to or the module can spawn one and migrate to that newly spawned process.","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1979,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/mssql_local_auth_bypass.rb","post","windows/manage/mssql_local_auth_bypass","post/windows/manage/mssql_local_auth_bypass","Windows Manage Local Microsoft SQL Server Authorization Bypass",300,"When this module is executed, it can be used to add a sysadmin to local SQL Server instances. It first attempts to gain LocalSystem privileges using the ""getsystem"" escalation methods. If those privileges are not sufficient to add a sysadmin, then it will migrate to the SQL Server service process associated with the target instance. The sysadmin login is added to the local SQL Server using native SQL clients and stored procedures. If no instance is specified then the first identified instance will be used.  Why is this possible? By default in SQL Server 2k-2k8, LocalSystem is assigned syadmin privileges. Microsoft changed the default in SQL Server 2012 so that LocalSystem no longer has sysadmin privileges. However, this can be overcome by migrating to the SQL Server process.","Metasploit Framework License (BSD)","f",,,,,"t",,"Scott Sutherland <scott.sutherland@netspi.com>"
1980,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/multi_meterpreter_inject.rb","post","windows/manage/multi_meterpreter_inject","post/windows/manage/multi_meterpreter_inject","Windows Manage Inject in Memory Multiple Payloads",300,"This module will inject in to several process a given payload and connecting to a given list of IP Addresses. The module works with a given lists of IP Addresses and process PIDs if no PID is given it will start a the given process in the advanced options and inject the selected payload in to the memory of the created module.","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1981,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/nbd_server.rb","post","windows/manage/nbd_server","post/windows/manage/nbd_server","Windows Manage Local NBD Server for Remote Disks",300,"Maps remote disks and logical volumes to a local Network Block Device server. Allows for forensic tools to be executed on the remote disk directly.","Metasploit Framework License (BSD)","f",,,,,"t",,"Wesley McGrew <wesley@mcgrewsecurity.com>"
1982,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/payload_inject.rb","post","windows/manage/payload_inject","post/windows/manage/payload_inject","Windows Manage Memory Payload Injection Module",300,"This module will inject into the memory of a process a specified windows payload. If a payload or process is not provided one will be created by default using a reverse x86 TCP Meterpreter Payload.","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>"
1983,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/persistence.rb","post","windows/manage/persistence","post/windows/manage/persistence","Windows Manage Persistent Payload Installer",300,"This Module will create a boot persistent reverse Meterpreter session by installing on the target host the payload as a script that will be executed at user logon or system startup depending on privilege and selected startup method.  REXE mode will transfer a binary of your choosing to remote host to be used as a payload.","Metasploit Framework License (BSD)","f",,,,,"t",,"Carlos Perez <carlos_perez@darkoperator.com>, Merlyn drforbin Cousins <drforbin6@gmail.com>"
1984,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/powershell/exec_powershell.rb","post","windows/manage/powershell/exec_powershell","post/windows/manage/powershell/exec_powershell","Windows Manage PowerShell Download and/or Execute",300,"This module will download and execute a PowerShell script over a meterpreter session. The user may also enter text substitutions to be made in memory before execution. Setting VERBOSE to true will output both the script prior to execution and the results.","Metasploit Framework License (BSD)","f",,,,,"t",,"Nicholas Nam (nick <Nicholas Nam (nick@executionflow.org)>, RageLtMan"
1985,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/pxexploit.rb","post","windows/manage/pxexploit","post/windows/manage/pxexploit","Windows Manage PXE Exploit Server",300,"This module provides a PXE server, running a DHCP and TFTP server. The default configuration loads a linux kernel and initrd into memory that reads the hard drive; placing a payload to install metsvc, disable the firewall, and add a new user metasploit on any Windows partition seen, and add a uid 0 user with username and password metasploit to any linux partition seen. The windows user will have the password p@SSw0rd!123456 (in case of complexity requirements) and will be added to the administrators group.  See exploit/windows/misc/pxesploit for a version to deliver a specific payload.  Note: the displayed IP address of a target is the address this DHCP server handed out, not the ""normal"" IP address the host uses.","Metasploit Framework License (BSD)","f",,,,,"t",,"scriptjunkie"
1986,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/reflective_dll_inject.rb","post","windows/manage/reflective_dll_inject","post/windows/manage/reflective_dll_inject","Windows Manage Reflective DLL Injection Module",300,"This module will inject into the memory of a process a specified Reflective DLL.","Metasploit Framework License (BSD)","f",,,,,"t","URL-https://github.com/stephenfewer/ReflectiveDLLInjection","Ben Campbell <eat_meatballs@hotmail.co.uk>"
1987,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/remove_ca.rb","post","windows/manage/remove_ca","post/windows/manage/remove_ca","Windows Manage Certificate Authority Removal",300,"This module allows the attacker to remove an arbitrary CA certificate from the victim's Trusted Root store.","BSD License","f",,,,,"t",,"vt <nick.freeman@security-assessment.com>"
1988,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/remove_host.rb","post","windows/manage/remove_host","post/windows/manage/remove_host","Windows Manage Host File Entry Removal",300,"This module allows the attacker to remove an entry from the Windows hosts file.","BSD License","f",,,,,"t",,"vt <nick.freeman@security-assessment.com>"
