Destination,Prefix,First Interval,Sub Interval,Rate,Status,Start Date,End Date
INDONESIA - MOBILE - OTHER CARRIERS,62851,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62854,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62860,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62861,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62862,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62863,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62864,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62865,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62866,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62867,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,62869,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - OTHER CARRIERS,6288,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - TELKOMSEL,62811,30,6,0.0787,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - TELKOMSEL,62812,30,6,0.0787,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - TELKOMSEL,62813,30,6,0.0787,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - TELKOMSEL,62852,30,6,0.0787,Current,2010-07-02 11:06:58.484053,
INDONESIA - MOBILE - TELKOMSEL,62853,30,6,0.0787,Current,2010-07-02 11:06:58.484053,
"INDONESIA, MOJOKERTO",62321,30,6,0.1181,Current,2010-07-02 11:06:58.484053,
"INDONESIA, PADANG",62751,30,6,0.1423,Current,2010-07-02 11:06:58.484053,
"INDONESIA, PASURUAN",62343,30,6,0.1181,Current,2010-07-02 11:06:58.484053,
"INDONESIA, PEKANBARU",62761,30,6,0.1423,Current,2010-07-02 11:06:58.484053,
"INDONESIA, PONTIANAK",62561,30,6,0.1423,Current,2010-07-02 11:06:58.484053,
INDONESIA - PREMIUM,62870,30,6,0.1352,Current,2010-07-02 11:06:58.484053,
INDONESIA - PROPER,62,30,6,0.1423,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628680,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628681,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628682,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628683,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628684,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628685,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628686,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628687,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628688,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA SATELLITE MOBILE,628689,30,6,0.1312,Current,2010-07-02 11:06:58.484053,
INDONESIA - SEMARANG,6224,30,6,0.1181,Current,2010-07-02 11:06:58.484053,
"INDONESIA, SOLO",62271,30,6,0.1181,Current,2010-07-02 11:06:58.484053,
INDONESIA - SURABAYA,6231,30,6,0.1181,Current,2010-07-02 11:06:58.484053,
"INDONESIA, YOGYAKARTA",62274,30,6,0.1181,Current,2010-07-02 11:06:58.484053,
INMARSAT-AERONAUTICAL,87050,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-AERONAUTICAL,87051,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-AERONAUTICAL,87052,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-AERONAUTICAL,87053,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-AERONAUTICAL,87054,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-AERONAUTICAL,87055,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-AERONAUTICAL,87056,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-AERONAUTICAL,87057,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-AERONAUTICAL,87058,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-AERONAUTICAL,87059,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT-BGAN,87077,30,6,2.7825,Current,2010-11-12 03:25:00,
INMARSAT-BGAN,87078,30,6,2.7825,Current,2010-11-12 03:25:00,
INMARSAT GAN,87060,30,6,7.8705,Current,2010-11-12 03:25:00,
INMARSAT - M,87061,30,6,2.3850,Current,2010-11-12 03:25:00,
INMARSAT - M,87062,30,6,2.3850,Current,2010-11-12 03:25:00,
INMARSAT - M,87063,30,6,2.3850,Current,2010-11-12 03:25:00,
INMARSAT - M,87064,30,6,2.3850,Current,2010-11-12 03:25:00,
INMARSAT - M,87065,30,6,2.3850,Current,2010-11-12 03:25:00,
INMARSAT - M,87066,30,6,2.3850,Current,2010-11-12 03:25:00,
INMARSAT - M,87067,30,6,2.3850,Current,2010-11-12 03:25:00,
INMARSAT - M,87068,30,6,2.3850,Current,2010-11-12 03:25:00,
INMARSAT - M,87069,30,6,2.3850,Current,2010-11-12 03:25:00,
INMARSAT - SNAC,870,30,6,2.7825,Current,2010-11-12 03:25:00,
IRAN - MOBILE,989,30,6,0.1646,Current,2010-07-02 11:06:58.484053,
IRAN - MOBILE,9891,30,6,0.1646,Current,2010-07-02 11:06:58.484053,
IRAN - MOBILE,9893,30,6,0.1646,Current,2010-07-02 11:06:58.484053,
IRAN - MOBILE,98935,30,6,0.1646,Current,2010-07-02 11:06:58.484053,
IRAN - MOBILE,98937,30,6,0.1646,Current,2010-07-02 11:06:58.484053,
IRAN (MOBILE),98936,30,6,0.1646,Current,2010-07-02 11:06:58.484053,
IRAN - PROPER,98,30,6,0.1606,Current,2010-07-02 11:06:58.484053,
IRAN - TEHRAN,9821,30,6,0.1606,Current,2010-07-02 11:06:58.484053,
IRAQ ASIA CELL MOBILE,96477,30,6,0.0474,Current,2010-07-02 11:06:58.484053,
"IRAQ, ATHEER MOBILE",964781,30,6,0.1582,Current,2010-07-02 11:06:58.484053,
IRAQ - BAGHDAD,9641,30,6,0.0628,Current,2010-07-02 11:06:58.484053,
IRAQ - BASRA,96440,30,6,0.0628,Current,2010-07-02 11:06:58.484053,
IRAQ IRQNA MOBILE,9647904,30,6,0.1471,Current,2010-07-02 11:06:58.484053,
IRAQ IRQNA MOBILE,9647905,30,6,0.1471,Current,2010-07-02 11:06:58.484053,
IRAQ IRQNA MOBILE,9647906,30,6,0.1471,Current,2010-07-02 11:06:58.484053,
IRAQ IRQNA MOBILE,9647908,30,6,0.1471,Current,2010-07-02 11:06:58.484053,
IRAQ IRQNA MOBILE,9647909,30,6,0.1471,Current,2010-07-02 11:06:58.484053,
IRAQ KOREK MOBILE,96475,30,6,0.1587,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - ASIA CELL,964770,30,6,0.1606,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - ASIA CELL,9647710,30,6,0.1606,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - ASIA CELL,9647711,30,6,0.1241,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - ASIA CELL,9647712,30,6,0.1241,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - ATHEER,964780,30,6,0.1622,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - KOREKTEL,964750,30,6,0.1587,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - MOBITEL,964760,30,6,0.1582,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - ORASCOM,9647901,30,6,0.1471,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - ORASCOM,9647902,30,6,0.1471,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - ORASCOM,9647903,30,6,0.1471,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - ORASCOM TELECOM,964790,30,6,0.1320,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - OTHER CARRIERS,964730,30,6,0.1320,Current,2010-06-26 06:55:00,
IRAQ - MOBILE - OTHER CARRIERS,9647480,30,6,0.1018,Current,2010-07-02 11:06:58.484053,
IRAQ - MOBILE - OTHER CARRIERS,9647481,30,6,0.1018,Current,2010-07-02 11:06:58.484053,
"IRAQ, MOBITEL MOBILE",96476,30,6,0.1175,Current,2010-07-02 11:06:58.484053,
IRAQ - MOSUL,96460,30,6,0.0628,Current,2010-07-02 11:06:58.484053,
"IRAQ, ORASCOM MOBILE",96479,30,6,0.1320,Current,2010-07-02 11:06:58.484053,
"IRAQ, ORASCOM MOBILE",9647907,30,6,0.1471,Current,2010-07-02 11:06:58.484053,
IRAQ - PREMIUM SERVICES,964821,30,6,0.0628,Current,2010-07-02 11:06:58.484053,
IRAQ - PREMIUM SERVICES,964822,30,6,0.0628,Current,2010-07-02 11:06:58.484053,
IRAQ - PROPER,964,30,6,0.0628,Current,2010-07-02 11:06:58.484053,
"IRAQ, SANA MOBILE",96473,30,6,0.1320,Current,2010-06-26 06:55:00,
IRELAND - DUBLIN,3531,30,6,0.0142,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353124,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353125,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353126,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353129,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353143,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353144,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353148,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353150,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353151,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353152,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353153,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353154,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353155,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353163,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353165,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353166,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353168,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353169,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353170,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353185,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353190,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353212,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353213,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353214,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353216,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353217,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353223,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353226,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353227,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353232,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353236,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353237,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353238,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353242,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353243,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353247,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353248,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353252,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353254,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353255,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353256,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353262,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353265,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353266,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353272,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353273,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353277,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353278,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353284,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353285,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353287,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353292,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353293,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353295,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353402,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353404,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353405,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353412,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353416,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353419,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353429,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353432,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353433,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353435,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353436,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353437,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353438,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353439,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353442,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353445,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
IRELAND FOLO FIXED,353446,30,6,0.0475,Current,2010-07-02 11:06:58.484053,
